uid,namedLocation,siteID,domainID,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks,dataQF
"773a6909-0685-44d1-9973-727efbf48ca8","SCBI_039.tickPlot.tck","SCBI","D02","SCBI_039","2017-07-03T15:11Z","2018-09-15T17:00Z","SCBI_039.20170703","SCBI_039.20170703.HAELON.N","Haemaphysalis longicornis","HAELON","species","Ixodidae",,,,"Haemaphysalis",,"longicornis",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Nymph",1,"OK","90% ethanol","USNMENT01358461","SCBI_039.20170703.HAELEP.N","Lorenza Beati","Georgia Southern University",,
"08bd3ff4-2126-4771-a706-f800bbb49a5c","SCBI_039.tickPlot.tck","SCBI","D02","SCBI_039","2017-07-03T15:11Z","2018-01-02T17:00Z","SCBI_039.20170703","SCBI_039.20170703.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",1,"OK","90% ethanol","USNMENT01358460","SCBI_039.20170703.DERVAR.F","Lorenza Beati","Georgia Southern University",,
"730640a7-7176-49c1-970b-3fcc06e08c26","SCBI_039.tickPlot.tck","SCBI","D02","SCBI_039","2017-07-03T15:11Z","2018-01-02T17:00Z","SCBI_039.20170703","SCBI_039.20170703.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",1,"OK","90% ethanol","USNMENT01358462","SCBI_039.20170703.AMBAME.N","Lorenza Beati","Georgia Southern University",,
"07ebce2b-6a28-44e7-a37a-ef149c82ccdc","SCBI_006.tickPlot.tck","SCBI","D02","SCBI_006","2017-07-03T15:13Z","2018-01-02T17:00Z","SCBI_006.20170703","SCBI_006.20170703.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",4,"OK","90% ethanol","USNMENT01358465","SCBI_006.20170703.DERVAR.F","Lorenza Beati","Georgia Southern University",,
"f2e260b0-fe27-454c-851d-f2c09121f271","SCBI_006.tickPlot.tck","SCBI","D02","SCBI_006","2017-07-03T15:13Z","2018-01-02T17:00Z","SCBI_006.20170703","SCBI_006.20170703.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",2,"OK","90% ethanol","USNMENT01358464","SCBI_006.20170703.DERVAR.M","Lorenza Beati","Georgia Southern University",,
"4a02619b-96ff-45ab-8359-3ed034c7e0fe","SCBI_005.tickPlot.tck","SCBI","D02","SCBI_005","2017-07-03T16:16Z","2018-01-02T17:00Z","SCBI_005.20170703","SCBI_005.20170703.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",1,"OK","90% ethanol","USNMENT01358426","SCBI_005.20170703.AMBAME.N","Lorenza Beati","Georgia Southern University","little engorged",
"f5de2d23-5167-43d0-85c5-f807ed3d7f36","SCBI_002.tickPlot.tck","SCBI","D02","SCBI_002","2017-07-03T16:34Z","2017-09-01T16:00Z","SCBI_002.20170703","SCBI_002.20170703.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",6,"OK","90% ethanol","USNMENT01358437","SCBI_002.20170703.L","Guy Hobbs","Georgia Southern University",,
"ae706048-8000-401a-ae7b-82ce427218b1","SCBI_002.tickPlot.tck","SCBI","D02","SCBI_002","2017-07-03T16:34Z","2018-01-02T17:00Z","SCBI_002.20170703","SCBI_002.20170703.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",3,"OK","90% ethanol","USNMENT01358436","SCBI_002.20170703.AMBAME.N","Lorenza Beati","Georgia Southern University",,
"8df4d3b1-d437-465f-8eb5-a9fcd9d2cbeb","SCBI_002.tickPlot.tck","SCBI","D02","SCBI_002","2017-07-03T16:34Z","2018-01-02T17:00Z","SCBI_002.20170703","SCBI_002.20170703.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Nymph",1,"OK","90% ethanol","USNMENT01358435","SCBI_002.20170703.IXOSCA.N","Lorenza Beati","Georgia Southern University",,
"b0104d36-633f-4ab7-aa4d-0ee0c353a666","SCBI_013.tickPlot.tck","SCBI","D02","SCBI_013","2017-07-03T17:54Z","2018-01-02T17:00Z","SCBI_013.20170703","SCBI_013.20170703.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",12,"OK","90% ethanol","USNMENT01358423","SCBI_013.20170703.AMBAME.N","Lorenza Beati","Georgia Southern University",,
