uid,namedLocation,siteID,domainID,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks,dataQF
"28d970b7-e372-4261-96ac-d5bf903824db","HARV_022.tickPlot.tck","HARV","D01","HARV_022","2023-09-20T13:42Z","2024-01-29T17:00Z","HARV_022.20230920","HARV_022.20230920.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2021.pdf",,,"Larva",112,"OK","95% ethanol","USNMENT1510764",,"L. Beati","Georgia Southern University",,
"69222cec-183b-4520-aa97-bd336ec6342e","HARV_022.tickPlot.tck","HARV","D01","HARV_022","2023-09-20T13:42Z","2024-01-29T17:00Z","HARV_022.20230920","HARV_022.20230920.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Nymph",4,"OK","95% ethanol","USNMENT1510841",,"L. Beati","Georgia Southern University",,
"57218af9-9c69-4663-ad0d-2fce09b4f1c6","HARV_002.tickPlot.tck","HARV","D01","HARV_002","2023-09-20T17:36Z","2024-01-29T17:00Z","HARV_002.20230920","HARV_002.20230920.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2021.pdf",,,"Larva",350,"OK","95% ethanol","USNMENT1510846",,"L. Beati","Georgia Southern University",,
"a21e9910-601c-4ffa-8c9b-63139841e6f3","HARV_002.tickPlot.tck","HARV","D01","HARV_002","2023-09-20T17:36Z","2024-01-29T17:00Z","HARV_002.20230920","HARV_002.20230920.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Nymph",5,"OK","95% ethanol","USNMENT1510840",,"L. Beati","Georgia Southern University",,
"3aacdb30-9e62-48da-b6fb-bd026da34678","HARV_004.tickPlot.tck","HARV","D01","HARV_004","2023-09-21T12:46Z","2024-01-29T17:00Z","HARV_004.20230921","HARV_004.20230921.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Nymph",4,"OK","95% ethanol","USNMENT1510847",,"L. Beati","Georgia Southern University",,
"544debf2-4927-4606-87ae-fb6f59a6d6b6","HARV_004.tickPlot.tck","HARV","D01","HARV_004","2023-09-21T12:46Z","2024-01-29T17:00Z","HARV_004.20230921","HARV_004.20230921.IXOSCA.F","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Female",1,"OK","95% ethanol","USNMENT1510823",,"L. Beati","Georgia Southern University",,
"57a1bb60-19c5-4a29-8b6b-d4afd74a46be","HARV_004.tickPlot.tck","HARV","D01","HARV_004","2023-09-21T12:46Z","2024-01-29T17:00Z","HARV_004.20230921","HARV_004.20230921.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2021.pdf",,,"Larva",124,"OK","95% ethanol","USNMENT1510857",,"L. Beati","Georgia Southern University",,
"0546c20f-b1fa-4cf6-acdd-c374abb3c617","HARV_026.tickPlot.tck","HARV","D01","HARV_026","2023-09-21T15:08Z","2024-01-29T17:00Z","HARV_026.20230921","HARV_026.20230921.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2021.pdf",,,"Larva",141,"OK","95% ethanol","USNMENT1510778",,"L. Beati","Georgia Southern University",,
"a076dcdd-fa2e-422f-8a5d-bd4a0d000725","HARV_001.tickPlot.tck","HARV","D01","HARV_001","2023-09-21T16:00Z","2024-01-29T17:00Z","HARV_001.20230921","HARV_001.20230921.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Nymph",4,"OK","95% ethanol","USNMENT1510827",,"L. Beati","Georgia Southern University",,
"276be3ee-6cdd-4fd2-8bad-0a8c05087b30","HARV_001.tickPlot.tck","HARV","D01","HARV_001","2023-09-21T16:00Z","2024-01-29T17:00Z","HARV_001.20230921","HARV_001.20230921.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2021.pdf",,,"Larva",15,"OK","95% ethanol","USNMENT1510842",,"L. Beati","Georgia Southern University",,
