uid,namedLocation,siteID,domainID,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks,dataQF
"241caa1a-6a13-4959-b141-03785e7333d3","BLAN_005.tickPlot.tck","BLAN","D02","BLAN_005","2022-05-02T17:53Z","2022-06-20T16:00Z","BLAN_005.20220502","BLAN_005.20220502.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Nymph",1,"OK","95% ethanol","USNMENT1782141",,"L. Beati","Georgia Southern University",,
"64314ffc-008c-4a87-a76d-c2184da7597c","BLAN_005.tickPlot.tck","BLAN","D02","BLAN_005","2022-05-02T17:53Z","2022-06-20T16:00Z","BLAN_005.20220502","BLAN_005.20220502.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.","GSU_tickIdentification_SOP_2021.pdf",,"Linnaeus","Nymph",1,"OK","95% ethanol","USNMENT1782116",,"L. Beati","Georgia Southern University",,
"912a8333-d985-4884-ad08-56033a29e5fe","BLAN_012.tickPlot.tck","BLAN","D02","BLAN_012","2022-05-02T18:49Z","2022-06-20T16:00Z","BLAN_012.20220502","BLAN_012.20220502.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Nymph",1,"OK","95% ethanol","USNMENT1782156",,"L. Beati","Georgia Southern University",,
"65567c77-c2ad-419d-87d3-4d5a3913b755","BLAN_012.tickPlot.tck","BLAN","D02","BLAN_012","2022-05-02T18:49Z","2022-06-20T16:00Z","BLAN_012.20220502","BLAN_012.20220502.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.","GSU_tickIdentification_SOP_2021.pdf",,"Linnaeus","Nymph",1,"OK","95% ethanol","USNMENT1782126",,"L. Beati","Georgia Southern University",,
"8ecdb6f3-225a-4b77-8de0-c4cb56ed372a","BLAN_012.tickPlot.tck","BLAN","D02","BLAN_012","2022-05-23T15:18Z","2022-06-20T16:00Z","BLAN_012.20220523","BLAN_012.20220523.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Nymph",1,"OK","95% ethanol","USNMENT1782161",,"L. Beati","Georgia Southern University",,
"47fa6b69-7edc-4ba3-84aa-78e6ce74d389","BLAN_015.tickPlot.tck","BLAN","D02","BLAN_015","2022-05-23T16:15Z","2022-06-20T16:00Z","BLAN_015.20220523","BLAN_015.20220523.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.","GSU_tickIdentification_SOP_2021.pdf",,"Linnaeus","Nymph",1,"OK","95% ethanol","USNMENT1782134",,"L. Beati","Georgia Southern University",,
"5c8eeca3-1510-4f37-9871-5deaa0eae303","BLAN_005.tickPlot.tck","BLAN","D02","BLAN_005","2022-05-23T17:45Z","2022-06-20T16:00Z","BLAN_005.20220523","BLAN_005.20220523.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.","GSU_tickIdentification_SOP_2021.pdf",,"Linnaeus","Nymph",7,"OK","95% ethanol","USNMENT1782149",,"L. Beati","Georgia Southern University",,
"f48d404b-f06c-42a0-8aae-43566f432abd","BLAN_005.tickPlot.tck","BLAN","D02","BLAN_005","2022-05-23T17:45Z","2022-06-20T16:00Z","BLAN_005.20220523","BLAN_005.20220523.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Nymph",10,"OK","95% ethanol","USNMENT1782124",,"L. Beati","Georgia Southern University",,
"f4e4bad0-5d04-4f72-9b21-72f50c0403c8","BLAN_005.tickPlot.tck","BLAN","D02","BLAN_005","2022-05-23T17:45Z","2022-06-20T16:00Z","BLAN_005.20220523","BLAN_005.20220523.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2021.pdf",,"Linnaeus","Male",1,"OK","95% ethanol","USNMENT1782144",,"L. Beati","Georgia Southern University",,
"8ccd1086-8803-4cef-95ae-524cf99dd300","BLAN_005.tickPlot.tck","BLAN","D02","BLAN_005","2022-05-23T17:45Z","2022-06-20T16:00Z","BLAN_005.20220523","BLAN_005.20220523.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Male",1,"OK","95% ethanol","USNMENT1511907",,"L. Beati","Georgia Southern University",,
