uid,namedLocation,siteID,domainID,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks,dataQF
"fa076dc0-a322-4b67-b7db-c97d3c454cf7","SERC_001.tickPlot.tck","SERC","D02","SERC_001","2017-04-03T15:53Z","2018-01-30T17:00Z","SERC_001.20170403","SERC_001.20170403.IXOSCA.M","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",1,"OK","90% ethanol","USNMENT00984977","SERC_001.20170403.IXOSCA.M","Lorenza Beati","Georgia Southern University","RNA",
"b1816e06-9cb1-4d42-b3c2-d00c4661d021","SERC_001.tickPlot.tck","SERC","D02","SERC_001","2017-04-03T15:53Z","2018-01-30T17:00Z","SERC_001.20170403","SERC_001.20170403.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Male",1,"OK","90% ethanol","USNMENT01430096","SERC_001.20170403.AMBAME.M","Lorenza Beati","Georgia Southern University","RNA",
"ef871cc0-2662-4403-8003-1d073e641877","SERC_002.tickPlot.tck","SERC","D02","SERC_002","2017-04-03T19:51Z","2018-01-30T17:00Z","SERC_002.20170403","SERC_002.20170403.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",1,"OK","90% ethanol","USNMENT00984978","SERC_002.20170403.AMBAME.N","Lorenza Beati","Georgia Southern University","RNA",
"5d79a127-d62f-4583-b8dc-03861d79f3e4","SERC_005.tickPlot.tck","SERC","D02","SERC_005","2017-04-27T15:30Z","2018-01-06T17:00Z","SERC_005.20170427","SERC_005.20170427.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",5,"OK","90% ethanol","USNMENT01358095","SERC_005.20170427.AMBAME.N","Lorenza Beati","Georgia Southern University",,
"2cc2668b-ee02-45c8-b7a1-ac7f6eef5df1","SERC_005.tickPlot.tck","SERC","D02","SERC_005","2017-04-27T15:30Z","2018-01-06T17:00Z","SERC_005.20170427","SERC_005.20170427.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Nymph",2,"OK","90% ethanol","USNMENT01358096","SERC_005.20170427.IXOSCA.N","Lorenza Beati","Georgia Southern University",,
"0b180d0e-f9ea-45f7-b616-4fc090d78914","SERC_006.tickPlot.tck","SERC","D02","SERC_006","2017-04-27T17:08Z","2018-01-06T17:00Z","SERC_006.20170427","SERC_006.20170427.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Nymph",2,"OK","90% ethanol","USNMENT01358098","SERC_006.20170427.IXOSCA.N","Lorenza Beati","Georgia Southern University","one damaged",
"ce997237-88f6-48b2-9739-7e12b87280cf","SERC_006.tickPlot.tck","SERC","D02","SERC_006","2017-04-27T17:08Z","2018-01-06T17:00Z","SERC_006.20170427","SERC_006.20170427.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",7,"OK","90% ethanol","USNMENT01358097","SERC_006.20170427.AMBAME.N","Lorenza Beati","Georgia Southern University",,
"cfd6bdef-759e-4149-bb6d-531c200cf4cd","SERC_002.tickPlot.tck","SERC","D02","SERC_002","2017-04-27T18:58Z","2017-07-06T16:00Z","SERC_002.20170427","SERC_002.20170427.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",8,"OK","90% ethanol","USNMENT01358100","SERC_002.20170427.L","Guy Hobbs","Georgia Southern University",,
"b87a5626-e720-4231-9873-72c3c21057c8","SERC_002.tickPlot.tck","SERC","D02","SERC_002","2017-04-27T18:58Z","2018-01-06T17:00Z","SERC_002.20170427","SERC_002.20170427.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Nymph",1,"OK","90% ethanol","USNMENT01358102","SERC_002.20170427.IXOSCA.N","Lorenza Beati","Georgia Southern University",,
"1d43b28e-591c-42ce-846e-9661484014ed","SERC_002.tickPlot.tck","SERC","D02","SERC_002","2017-04-27T18:58Z","2018-01-06T17:00Z","SERC_002.20170427","SERC_002.20170427.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",2,"OK","90% ethanol","USNMENT01358101","SERC_002.20170427.AMBAME.N","Lorenza Beati","Georgia Southern University",,
