uid,namedLocation,siteID,domainID,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks,dataQF
"5f360e6b-4863-4146-8f5c-4f66d33b4aaf","SCBI_013.tickPlot.tck","SCBI","D02","SCBI_013","2015-04-13T16:53Z","2016-09-16T16:00Z","SCBI_013.20150413","SCBI_013.20150413.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Keirans, J. E., and C. M. Clifford. 1978. The genus Ixodes in the United States: a scanning electron microscope study and key to the adults. Journal of Medical Entomology, 15(Supplement 2):1-38.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Nymph",1,"OK","90% ethanol","USNMENT00865255",,"L. Beati","Georgia Southern University",,
"4bec1d17-7591-48a9-8a3e-a10427b0c993","SCBI_013.tickPlot.tck","SCBI","D02","SCBI_013","2015-04-13T16:53Z","2016-09-20T16:00Z","SCBI_013.20150413","SCBI_013.20150413.IXOSCA.F","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Keirans, J. E., and C. M. Clifford. 1978. The genus Ixodes in the United States: a scanning electron microscope study and key to the adults. Journal of Medical Entomology, 15(Supplement 2):1-38.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",1,"OK","90% ethanol","USNMENT00865309",,"L. Beati","Georgia Southern University",,
"4e261177-7f17-4b5f-a3b0-452cb23143fd","SCBI_013.tickPlot.tck","SCBI","D02","SCBI_013","2015-04-13T16:53Z","2016-09-16T16:00Z","SCBI_013.20150413","SCBI_013.20150413.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Male",1,"OK","90% ethanol","USNMENT00865256",,"L. Beati","Georgia Southern University",,
"2ba023a0-276b-49e8-97d8-48ef33979e06","SCBI_005.tickPlot.tck","SCBI","D02","SCBI_005","2015-04-13T18:09Z","2016-09-16T16:00Z","SCBI_005.20150413","SCBI_005.20150413.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",2,"OK","90% ethanol","USNMENT00865249",,"L. Beati","Georgia Southern University",,
"aec83b42-8f05-4609-a515-3c7df71a0fcc","SCBI_005.tickPlot.tck","SCBI","D02","SCBI_005","2015-04-13T18:09Z","2016-09-16T16:00Z","SCBI_005.20150413","SCBI_005.20150413.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Female",1,"OK","90% ethanol","USNMENT00865249",,"L. Beati","Georgia Southern University",,
"000a523a-773c-4f9f-b996-c9ca408bfed1","SCBI_005.tickPlot.tck","SCBI","D02","SCBI_005","2015-04-13T18:09Z","2016-09-16T16:00Z","SCBI_005.20150413","SCBI_005.20150413.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Male",1,"OK","90% ethanol","USNMENT00865249",,"L. Beati","Georgia Southern University",,
"dd756f32-77b8-4b8a-b366-b531c1002a3a","SCBI_007.tickPlot.tck","SCBI","D02","SCBI_007","2015-04-13T18:20Z","2016-09-20T16:00Z","SCBI_007.20150413","SCBI_007.20150413.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",1,"OK","90% ethanol","USNMENT00865338",,"L. Beati","Georgia Southern University",,
"be86e14d-ab43-48c2-af6f-0aac969cc1b3","SCBI_007.tickPlot.tck","SCBI","D02","SCBI_007","2015-04-13T18:20Z","2016-09-20T16:00Z","SCBI_007.20150413","SCBI_007.20150413.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Female",1,"OK","90% ethanol","USNMENT00865337",,"L. Beati","Georgia Southern University",,
"432b10cf-eb5f-4a3e-9c0b-c4bc2eeaa1d9","SCBI_007.tickPlot.tck","SCBI","D02","SCBI_007","2015-04-13T18:20Z","2016-09-20T16:00Z","SCBI_007.20150413","SCBI_007.20150413.IXOSCA.F","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Keirans, J. E., and C. M. Clifford. 1978. The genus Ixodes in the United States: a scanning electron microscope study and key to the adults. Journal of Medical Entomology, 15(Supplement 2):1-38.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",1,"OK","90% ethanol","USNMENT00865283",,"L. Beati","Georgia Southern University",,
