uid,namedLocation,siteID,domainID,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks,dataQF
"e0a3eec0-7c42-4571-9a41-6c39b27ae972","HARV_022.tickPlot.tck","HARV","D01","HARV_022","2018-06-06T13:11Z","2018-11-18T17:00Z","HARV_022.20180606","HARV_022.20180606.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Nymph",9,"OK","90% ethanol","USNMENT01482721",,"Lorenza Beati","Georgia Southern University",,
"0fc732b0-673a-4bd0-b468-9c6d208022c6","HARV_022.tickPlot.tck","HARV","D01","HARV_022","2018-06-06T13:11Z","2018-11-08T17:00Z","HARV_022.20180606","HARV_022.20180606.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",1,"OK","90% ethanol","USNMENT01482719",,"Arianna Gibbs","Georgia Southern University",,
"c4341cca-d53e-489d-afaa-342758acdd6d","HARV_022.tickPlot.tck","HARV","D01","HARV_022","2018-06-06T13:11Z","2018-11-08T17:00Z","HARV_022.20180606","HARV_022.20180606.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",32,"OK","90% ethanol","USNMENT01482722",,"Arianna Gibbs","Georgia Southern University",,
"f7abb2c5-ccb5-4ec2-bbf9-7361e6a3bf2b","HARV_022.tickPlot.tck","HARV","D01","HARV_022","2018-06-06T13:11Z","2018-11-08T17:00Z","HARV_022.20180606","HARV_022.20180606.IXOSCA.M","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",2,"OK","90% ethanol","USNMENT01482720",,"Arianna Gibbs","Georgia Southern University",,
"74df44fc-d244-41be-a23e-2aef52c09217","HARV_006.tickPlot.tck","HARV","D01","HARV_006","2018-06-06T15:15Z","2018-11-08T17:00Z","HARV_006.20180606","HARV_006.20180606.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",3,"OK","90% ethanol","USNMENT01482706",,"Arianna Gibbs","Georgia Southern University",,
"8b213c1b-e0b0-460e-91e4-e2cd48af8bf4","HARV_006.tickPlot.tck","HARV","D01","HARV_006","2018-06-06T15:15Z","2018-11-08T17:00Z","HARV_006.20180606","HARV_006.20180606.IXOSCA.M","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",1,"OK","90% ethanol","USNMENT01482707",,"Arianna Gibbs","Georgia Southern University",,
"d8c8df65-0cbc-4e24-bf1c-18f39cfecc68","HARV_006.tickPlot.tck","HARV","D01","HARV_006","2018-06-06T15:15Z","2018-11-08T17:00Z","HARV_006.20180606","HARV_006.20180606.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",1,"OK","90% ethanol","USNMENT01482704",,"Arianna Gibbs","Georgia Southern University",,
"cf4a9de8-3878-4dc5-aa2c-a7b66d95b4aa","HARV_006.tickPlot.tck","HARV","D01","HARV_006","2018-06-06T15:15Z","2018-11-18T17:00Z","HARV_006.20180606","HARV_006.20180606.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Nymph",2,"OK","90% ethanol","USNMENT01482705",,"Lorenza Beati","Georgia Southern University",,
"036097d6-4f36-4bf9-851e-57fb01d58c34","HARV_006.tickPlot.tck","HARV","D01","HARV_006","2018-06-06T15:15Z","2018-11-08T17:00Z","HARV_006.20180606","HARV_006.20180606.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",1,"OK","90% ethanol","USNMENT01482703",,"Arianna Gibbs","Georgia Southern University",,
"1e860cd8-be13-4e8f-8aa9-f924f695c493","HARV_026.tickPlot.tck","HARV","D01","HARV_026","2018-06-06T16:26Z","2018-11-18T17:00Z","HARV_026.20180606","HARV_026.20180606.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Nymph",1,"OK","90% ethanol","USNMENT01482728",,"Lorenza Beati","Georgia Southern University",,
"0e6828d6-2d97-4f9e-8ec2-3cb80f30d8ee","HARV_026.tickPlot.tck","HARV","D01","HARV_026","2018-06-06T16:26Z","2018-11-15T17:00Z","HARV_026.20180606","HARV_026.20180606.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",20,"OK","90% ethanol","USNMENT01482729",,"Arianna Gibbs","Georgia Southern University",,
"8cb551eb-98b5-46e3-91df-98032a696a5a","HARV_001.tickPlot.tck","HARV","D01","HARV_001","2018-06-06T17:48Z","2018-11-06T17:00Z","HARV_001.20180606","HARV_001.20180606.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",1,"OK","90% ethanol","USNMENT01482662",,"Arianna Gibbs","Georgia Southern University",,
"05b20f03-a947-42a5-bc7c-936299d07a21","HARV_001.tickPlot.tck","HARV","D01","HARV_001","2018-06-06T17:48Z","2018-11-06T17:00Z","HARV_001.20180606","HARV_001.20180606.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",2,"OK","90% ethanol","USNMENT01482659",,"Arianna Gibbs","Georgia Southern University",,
