uid,namedLocation,siteID,domainID,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks,dataQF
"678cc581-0f88-47d6-96b3-22ce5b73de24","SCBI_002.tickPlot.tck","SCBI","D02","SCBI_002","2016-10-03T18:04Z","2017-05-03T16:00Z","SCBI_002.20161003","SCBI_002.20161003.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",1,"OK","RNA stabilization buffer","USNMENT00984503","SCBI_002.20161003.01.L","Guy Hobbs","Georgia Southern University","site-year possibly subsampled in ID lab counts","field larva count higher than ID lab (PDE >25%)"
"0badc577-af6e-4240-9ce8-3204b8b018d3","SCBI_013.tickPlot.tck","SCBI","D02","SCBI_013","2016-10-04T15:45Z","2017-05-17T16:00Z","SCBI_013.20161004","SCBI_013.20161004.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Nymph",1,"OK","RNA stabilization buffer","USNMENT00984506","SCBI_013.20161004.01.IXOSCA.N","Lorenza Beati","Georgia Southern University",,
"71d58fbb-aeae-47db-9c21-dbbed0bff8c0","SCBI_005.tickPlot.tck","SCBI","D02","SCBI_005","2016-10-04T17:33Z","2017-05-03T16:00Z","SCBI_005.20161004","SCBI_005.20161004.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Nymph",2,"OK","RNA stabilization buffer","USNMENT00984504","SCBI_005.20161004.01.IXOSCA.N","Guy Hobbs","Georgia Southern University",,
"0e5e8115-d63a-4121-9136-1f5f848aafde","SCBI_006.tickPlot.tck","SCBI","D02","SCBI_006","2016-10-04T19:35Z","2017-05-03T16:00Z","SCBI_006.20161004","SCBI_006.20161004.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",30,"OK","RNA stabilization buffer","USNMENT00984505","SCBI_006.20161004.01.L","Guy Hobbs","Georgia Southern University",,
"91e6e3bd-01c4-4fb0-beb3-57672bc54603","SCBI_002.tickPlot.tck","SCBI","D02","SCBI_002","2016-10-24T14:40Z","2017-05-05T16:00Z","SCBI_002.20161024","SCBI_002.20161024.IXOSCA.M","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",2,"OK","RNA stabilization buffer","USNMENT00984575","SCBI_002.20161024.01.IXOSCA.M","Guy Hobbs","Georgia Southern University",,
"e7f4b3ae-f23e-4d67-9a5f-9a44a85b369f","SCBI_002.tickPlot.tck","SCBI","D02","SCBI_002","2016-10-24T14:40Z","2017-05-17T16:00Z","SCBI_002.20161024","SCBI_002.20161024.IXOSCA.F","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",1,"OK","RNA stabilization buffer","USNMENT00984576","SCBI_002.20161024.01.IXOSCA.F","Lorenza Beati","Georgia Southern University",,
"3405cebd-f72b-4bd3-8fdb-25f02116d84f","SCBI_039.tickPlot.tck","SCBI","D02","SCBI_039","2016-10-24T15:47Z","2017-05-05T16:00Z","SCBI_039.20161024","SCBI_039.20161024.IXOSCA.F","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",1,"OK","RNA stabilization buffer","USNMENT00984580","SCBI_039.20161024.01.IXOSCA.F","Guy Hobbs","Georgia Southern University","site-year possibly subsampled in ID lab counts","field adult count higher than ID lab (PDE >25%)"
"817d4553-6eb3-45d6-90b2-38dfd6645535","SCBI_007.tickPlot.tck","SCBI","D02","SCBI_007","2016-10-24T15:50Z","2017-05-05T16:00Z","SCBI_007.20161024","SCBI_007.20161024.IXOSCA.M","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",1,"OK","RNA stabilization buffer","USNMENT00984577","SCBI_007.20161024.01.IXOSCA.M","Guy Hobbs","Georgia Southern University",,
"9c20c3c8-454c-4b56-8166-4f77257b3ce6","SCBI_013.tickPlot.tck","SCBI","D02","SCBI_013","2016-10-24T17:01Z","2017-05-17T16:00Z","SCBI_013.20161024","SCBI_013.20161024.IXOSCA.M","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",1,"OK","RNA stabilization buffer","USNMENT00984578","SCBI_013.20161024.01.IXOSCA.M","Lorenza Beati","Georgia Southern University",,
"a3048765-9b92-4386-a0a0-a165ae5939cd","SCBI_013.tickPlot.tck","SCBI","D02","SCBI_013","2016-10-24T17:01Z","2017-05-17T16:00Z","SCBI_013.20161024","SCBI_013.20161024.IXOSCA.F","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",1,"OK","RNA stabilization buffer","USNMENT00984579","SCBI_013.20161024.01.IXOSCA.F","Lorenza Beati","Georgia Southern University",,
