uid,namedLocation,siteID,domainID,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks,dataQF
"931947e5-6e99-423b-bc60-87402a1695d5","SERC_005.tickPlot.tck","SERC","D02","SERC_005","2021-04-05T16:35Z","2022-01-05T17:00Z","SERC_005.20210405","SERC_005.20210405.IXOSCA.M","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Male",1,"OK","95% ethanol","USNMENT1511392",,"L. Beati","Georgia Southern University",,
"62c5a520-c19d-4a49-9957-10fbf10c1d40","SERC_005.tickPlot.tck","SERC","D02","SERC_005","2021-04-05T16:35Z","2022-01-05T17:00Z","SERC_005.20210405","SERC_005.20210405.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2021.pdf",,"Linnaeus","Male",1,"OK","95% ethanol","USNMENT1511376",,"L. Beati","Georgia Southern University",,
"a5d52cda-be22-4ec5-8d3a-e76f52a75fa9","SERC_006.tickPlot.tck","SERC","D02","SERC_006","2021-04-05T17:32Z","2022-01-05T17:00Z","SERC_006.20210405","SERC_006.20210405.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2021.pdf",,"Linnaeus","Male",1,"OK","95% ethanol","USNMENT1511332",,"L. Beati","Georgia Southern University",,
"91e7a453-2887-466b-99c7-6163da97630e","SERC_006.tickPlot.tck","SERC","D02","SERC_006","2021-04-05T17:32Z","2022-01-05T17:00Z","SERC_006.20210405","SERC_006.20210405.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.","GSU_tickIdentification_SOP_2021.pdf",,"Linnaeus","Nymph",5,"OK","95% ethanol","USNMENT1511331",,"L. Beati","Georgia Southern University",,
"e74c315c-5719-4a1c-a345-6d54fd06e190","SERC_001.tickPlot.tck","SERC","D02","SERC_001","2021-04-26T15:12Z","2021-09-28T16:00Z","SERC_001.20210426","SERC_001.20210426.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Nymph",1,"OK","95% ethanol","USNMENT1511393",,"L. Beati","Georgia Southern University",,
"8ab96aff-57b8-4404-a086-abf0563353e1","SERC_001.tickPlot.tck","SERC","D02","SERC_001","2021-04-26T15:12Z","2021-09-28T16:00Z","SERC_001.20210426","SERC_001.20210426.IXOSCA.F","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Female",1,"OK","95% ethanol","USNMENT1511350",,"L. Beati","Georgia Southern University",,
"2664a4bb-4597-43fb-ad81-fc375655ed9a","SERC_006.tickPlot.tck","SERC","D02","SERC_006","2021-04-26T18:26Z","2021-09-28T16:00Z","SERC_006.20210426","SERC_006.20210426.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.","GSU_tickIdentification_SOP_2021.pdf",,"Linnaeus","Nymph",2,"OK","95% ethanol","USNMENT1511354",,"L. Beati","Georgia Southern University",,
"6a07662e-f02d-4a55-80d4-a8a3dce6a99d","SERC_006.tickPlot.tck","SERC","D02","SERC_006","2021-04-26T18:26Z","2021-09-28T16:00Z","SERC_006.20210426","SERC_006.20210426.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2021.pdf",,"Linnaeus","Male",1,"OK","95% ethanol","USNMENT1511343",,"L. Beati","Georgia Southern University",,
"5eb83a00-4fea-45f9-9d47-236c3e0ef196","SERC_005.tickPlot.tck","SERC","D02","SERC_005","2021-04-26T19:14Z","2021-09-28T16:00Z","SERC_005.20210426","SERC_005.20210426.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2021.pdf",,,"Larva",1,"OK","95% ethanol","USNMENT1511388",,"L. Beati","Georgia Southern University",,
"21017a89-c57f-42b8-b7d2-6934ffc6da44","SERC_002.tickPlot.tck","SERC","D02","SERC_002","2021-04-26T20:12Z","2021-09-28T16:00Z","SERC_002.20210426","SERC_002.20210426.IXOSCA.M","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Male",1,"OK","95% ethanol","USNMENT1511389",,"L. Beati","Georgia Southern University",,
"4efc26c1-a27c-47b1-ba07-47b987fda825","SERC_002.tickPlot.tck","SERC","D02","SERC_002","2021-04-26T20:12Z","2021-09-28T16:00Z","SERC_002.20210426","SERC_002.20210426.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.","GSU_tickIdentification_SOP_2021.pdf",,"Linnaeus","Nymph",1,"OK","95% ethanol","USNMENT1511368",,"L. Beati","Georgia Southern University",,
