uid,namedLocation,siteID,domainID,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks,dataQF
"70671b19-95ba-4e31-89e8-1d24f0f3b106","BLAN_012.tickPlot.tck","BLAN","D02","BLAN_012","2021-04-12T14:35Z","2022-01-05T17:00Z","BLAN_012.20210412","BLAN_012.20210412.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Female",1,"OK","95% ethanol","USNMENT1511387",,"L. Beati","Georgia Southern University",,
"3d638640-0de6-49bf-b9b4-0b05d074c366","BLAN_004.tickPlot.tck","BLAN","D02","BLAN_004","2021-04-12T16:16Z","2022-01-05T17:00Z","BLAN_004.20210412","BLAN_004.20210412.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Male",1,"OK","95% ethanol","USNMENT1511344",,"L. Beati","Georgia Southern University",,
"ceb9ea9d-681f-4ad5-80b0-472d1cea8b3b","BLAN_005.tickPlot.tck","BLAN","D02","BLAN_005","2021-04-12T17:39Z","2022-01-05T17:00Z","BLAN_005.20210412","BLAN_005.20210412.IXOSCA.M","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Male",1,"OK","95% ethanol","USNMENT1511330",,"L. Beati","Georgia Southern University",,
"2a572520-ae69-47e0-a851-d4b9dba5c0bf","BLAN_005.tickPlot.tck","BLAN","D02","BLAN_005","2021-04-12T17:39Z","2022-01-05T17:00Z","BLAN_005.20210412","BLAN_005.20210412.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Nymph",1,"OK","95% ethanol","USNMENT1511365",,"L. Beati","Georgia Southern University",,
"099cfbbc-ee51-4203-b45e-5f9b2b85650b","BLAN_020.tickPlot.tck","BLAN","D02","BLAN_020","2021-04-12T18:31Z","2022-01-05T17:00Z","BLAN_020.20210412","BLAN_020.20210412.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Male",1,"OK","95% ethanol","USNMENT1511394",,"L. Beati","Georgia Southern University",,
"ecd9e6ab-f938-4f38-9bae-8fad89f44c24","BLAN_020.tickPlot.tck","BLAN","D02","BLAN_020","2021-04-12T18:31Z","2022-01-05T17:00Z","BLAN_020.20210412","BLAN_020.20210412.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Female",1,"OK","95% ethanol","USNMENT1511345",,"L. Beati","Georgia Southern University",,
"03d6ec89-a762-4682-82f0-daf1d1686d56","BLAN_012.tickPlot.tck","BLAN","D02","BLAN_012","2021-04-28T13:55Z","2021-09-28T16:00Z","BLAN_012.20210428","BLAN_012.20210428.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Nymph",1,"OK","95% ethanol","USNMENT1511333",,"L. Beati","Georgia Southern University",,
"7fba862d-8d5c-458c-8611-c2b2c79973a6","BLAN_008.tickPlot.tck","BLAN","D02","BLAN_008","2021-04-28T14:37Z","2021-09-28T16:00Z","BLAN_008.20210428","BLAN_008.20210428.HAELON.N","Haemaphysalis longicornis","HAELON","species","Ixodidae",,,,"Haemaphysalis",,"longicornis",,,"Egizi, A.M., et al. (2019). A pictorial key to differentiate the recently detected exotic Haemaphysalis longicornis Neumann, 1901 (Acari, Ixodidae) from native congeners in North America. ZooKeys 818, 117-128. doi: 10.3897/zookeys.818.30448","GSU_tickIdentification_SOP_2021.pdf",,,"Nymph",1,"OK","95% ethanol","USNMENT1511373",,"L. Beati","Georgia Southern University",,
"6717b275-06f9-4e40-b568-1720a9cc8485","BLAN_015.tickPlot.tck","BLAN","D02","BLAN_015","2021-04-28T17:15Z","2021-09-28T16:00Z","BLAN_015.20210428","BLAN_015.20210428.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Male",1,"OK","95% ethanol","USNMENT1511370",,"L. Beati","Georgia Southern University",,
"ad567e67-dcb3-4c2d-82b9-594ce97ee6dd","BLAN_015.tickPlot.tck","BLAN","D02","BLAN_015","2021-04-28T17:15Z","2021-09-28T16:00Z","BLAN_015.20210428","BLAN_015.20210428.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Nymph",2,"OK","95% ethanol","USNMENT1511356",,"L. Beati","Georgia Southern University",,
"08e6ed7f-9d0c-43f8-9768-f0aac350a62a","BLAN_020.tickPlot.tck","BLAN","D02","BLAN_020","2021-04-28T18:15Z","2021-09-28T16:00Z","BLAN_020.20210428","BLAN_020.20210428.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Female",2,"OK","95% ethanol","USNMENT1511375",,"L. Beati","Georgia Southern University",,
