uid,namedLocation,siteID,domainID,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks,dataQF
"4db289d2-801b-4d02-8929-0dffe0fd2459","BLAN_020.tickPlot.tck","BLAN","D02","BLAN_020","2022-06-13T14:17Z","2022-09-01T16:00Z","BLAN_020.20220613","BLAN_020.20220613.HAELON.N","Haemaphysalis longicornis","HAELON","species","Ixodidae",,,,"Haemaphysalis",,"longicornis",,,"Egizi, A.M., et al. (2019). A pictorial key to differentiate the recently detected exotic Haemaphysalis longicornis Neumann, 1901 (Acari, Ixodidae) from native congeners in North America. ZooKeys 818, 117-128. doi: 10.3897/zookeys.818.30448","GSU_tickIdentification_SOP_2021.pdf",,,"Nymph",1,"OK","95% ethanol","USNMENT1706066",,"L. Beati","Georgia Southern University",,
"3f53d75e-903e-4897-8004-4c7d6aa60009","BLAN_005.tickPlot.tck","BLAN","D02","BLAN_005","2022-06-13T14:32Z","2022-09-01T16:00Z","BLAN_005.20220613","BLAN_005.20220613.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Female",3,"OK","95% ethanol","USNMENT1786059",,"L. Beati","Georgia Southern University",,
"f4697304-33d7-48c5-a475-2bffbe8d2a1d","BLAN_005.tickPlot.tck","BLAN","D02","BLAN_005","2022-06-13T14:32Z","2022-09-01T16:00Z","BLAN_005.20220613","BLAN_005.20220613.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.","GSU_tickIdentification_SOP_2021.pdf",,"Linnaeus","Nymph",6,"OK","95% ethanol","USNMENT1786031",,"L. Beati","Georgia Southern University",,
"19793ae8-4033-411a-adbe-79876bdb7c4d","BLAN_005.tickPlot.tck","BLAN","D02","BLAN_005","2022-06-13T14:32Z","2022-09-01T16:00Z","BLAN_005.20220613","BLAN_005.20220613.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Nymph",2,"OK","95% ethanol","USNMENT1786027",,"L. Beati","Georgia Southern University",,
"84dfd231-c897-4e5a-8f94-a56909eb8074","BLAN_005.tickPlot.tck","BLAN","D02","BLAN_005","2022-06-13T14:32Z","2022-09-01T16:00Z","BLAN_005.20220613","BLAN_005.20220613.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Male",3,"OK","95% ethanol","USNMENT1786083",,"L. Beati","Georgia Southern University",,
"23f0f361-55e1-4118-84c3-fafdc19317f0","BLAN_012.tickPlot.tck","BLAN","D02","BLAN_012","2022-06-13T15:18Z","2022-09-01T16:00Z","BLAN_012.20220613","BLAN_012.20220613.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Male",1,"OK","95% ethanol","USNMENT1786045",,"L. Beati","Georgia Southern University",,
"8daa2ded-da05-4d2c-b102-442ce5233e69","BLAN_012.tickPlot.tck","BLAN","D02","BLAN_012","2022-06-13T15:18Z","2022-09-01T16:00Z","BLAN_012.20220613","BLAN_012.20220613.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.","GSU_tickIdentification_SOP_2021.pdf",,"Linnaeus","Nymph",1,"OK","95% ethanol","USNMENT1786060",,"L. Beati","Georgia Southern University",,
"88bea6f7-f2e1-48e6-9374-51a78fcfa3bd","BLAN_012.tickPlot.tck","BLAN","D02","BLAN_012","2022-06-13T15:18Z","2022-09-01T16:00Z","BLAN_012.20220613","BLAN_012.20220613.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Nymph",2,"OK","95% ethanol","USNMENT1786015",,"L. Beati","Georgia Southern University",,
"ddad9d86-dfaa-4925-a75f-7e7a61292dcd","BLAN_015.tickPlot.tck","BLAN","D02","BLAN_015","2022-06-13T16:10Z","2022-09-01T16:00Z","BLAN_015.20220613","BLAN_015.20220613.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.","GSU_tickIdentification_SOP_2021.pdf",,"Linnaeus","Nymph",1,"OK","95% ethanol","USNMENT1786057",,"L. Beati","Georgia Southern University",,
"8449aedd-20f8-4a44-8956-f3454ecf1862","BLAN_015.tickPlot.tck","BLAN","D02","BLAN_015","2022-06-13T16:10Z","2022-09-01T16:00Z","BLAN_015.20220613","BLAN_015.20220613.DERVAR.N","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Nymph",1,"OK","95% ethanol","USNMENT1786032",,"L. Beati","Georgia Southern University",,
"ad0fd293-6ca4-44bd-b46a-610711f2c920","BLAN_015.tickPlot.tck","BLAN","D02","BLAN_015","2022-06-13T16:10Z","2022-09-01T16:00Z","BLAN_015.20220613","BLAN_015.20220613.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Nymph",1,"OK","95% ethanol","USNMENT1786051",,"L. Beati","Georgia Southern University",,
