uid,namedLocation,siteID,domainID,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks,dataQF
"11897fa7-3270-4829-8892-60b6bd192d4c","HARV_006.tickPlot.tck","HARV","D01","HARV_006","2017-04-17T14:53Z","2018-01-30T17:00Z","HARV_006.20170417","HARV_006.20170417.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Nymph",1,"OK","90% ethanol","USNMENT01358070","HARV_006.20170417.IXOSCA.N","Lorenza Beati","Georgia Southern University",,
"841a869e-91dc-4cab-8559-20d49fe54e56","HARV_020.tickPlot.tck","HARV","D01","HARV_020","2017-04-18T18:17Z","2018-01-30T17:00Z","HARV_020.20170418","HARV_020.20170418.IXOSCA.F","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",1,"OK","90% ethanol","USNMENT01358072","HARV_020.20170418.IXOSCA.F","Lorenza Beati","Georgia Southern University",,"ID lab adult count higher than field (PDE >25%)"
"b38ee002-a66b-41b8-9037-8e78e0421570","HARV_020.tickPlot.tck","HARV","D01","HARV_020","2017-04-18T18:17Z","2018-01-30T17:00Z","HARV_020.20170418","HARV_020.20170418.IXOSCA.M","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",1,"OK","90% ethanol","USNMENT01358071","HARV_020.20170418.IXOSCA.M","Lorenza Beati","Georgia Southern University",,"ID lab adult count higher than field (PDE >25%)"
