uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks,dataQF
"74c56cdc-fdc0-48d8-a2aa-402286da4ab6","BLAN_020.tickPlot.tck","D02","BLAN","BLAN_020","distributed","pastureHay",39.101651,-77.981855,"WGS84",20.1,159.0,0.1,,,"2019-06-03T20:03Z","BLAN.2019.23","BLAN_020.20190603","A00000035310","drag and flag",167,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-0927-4409",,
"9f3683d6-7acd-4a2d-a03f-34f76d18073c","BLAN_008.tickPlot.tck","D02","BLAN","BLAN_008","distributed","pastureHay",39.083875,-77.966321,"WGS84",20.1,159.2,0.1,,,"2019-06-03T20:06Z","BLAN.2019.23",,,"drag",160,"N",,,,,"NEON.DOC.014045vK","0000-0002-3192-2230",,
"5dd8c08f-f55e-4c01-a82a-5535e82d08d2","BLAN_012.tickPlot.tck","D02","BLAN","BLAN_012","distributed","deciduousForest",39.082719,-77.959590,"WGS84",20.2,134.9,0.2,,,"2019-06-03T20:44Z","BLAN.2019.23","BLAN_012.20190603","A00000033709","drag",165,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-3192-2230",,
"eaa96c90-87a8-4e3a-89a3-4642f51c26d3","BLAN_004.tickPlot.tck","D02","BLAN","BLAN_004","distributed","pastureHay",39.088416,-77.961331,"WGS84",20.1,123.7,0.1,,,"2019-06-03T21:04Z","BLAN.2019.23","BLAN_004.20190603","A00000035242","drag",160,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0003-4806-3126",,
"f70eac12-b255-4df9-8781-1fcf308ad4dd","BLAN_015.tickPlot.tck","D02","BLAN","BLAN_015","distributed","deciduousForest",39.088729,-77.955492,"WGS84",20.1,125.9,0.2,,,"2019-06-06T17:54Z","BLAN.2019.23","BLAN_015.20190606","A00000068786","drag",156,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0003-4806-3126",,
"dcb5b44c-ff84-44ee-81b9-5da0cf96a73a","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086224,-77.972736,"WGS84",20.2,168.3,0.3,,,"2019-06-06T19:19Z","BLAN.2019.23","BLAN_005.20190606","A00000035259","drag",159,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-3475-1959","1 tick dropped and lost",
"ca12d9a2-2b5b-4bb4-8ed9-d808b04816d1","BLAN_004.tickPlot.tck","D02","BLAN","BLAN_004","distributed","pastureHay",39.088416,-77.961331,"WGS84",20.1,123.7,0.1,,,"2019-06-21T13:50Z","BLAN.2019.25",,,"drag",159,"N",,,,,"NEON.DOC.014045vK","0000-0002-3192-2230",,
"527acacc-0ab2-4c27-a52c-63d70824350b","BLAN_008.tickPlot.tck","D02","BLAN","BLAN_008","distributed","pastureHay",39.083875,-77.966321,"WGS84",20.1,159.2,0.1,,,"2019-06-21T14:42Z","BLAN.2019.25",,,"drag",160,"N",,,,,"NEON.DOC.014045vK","0000-0002-3192-2230",,
"2700b889-5665-4890-99f1-d8f2c310491b","BLAN_020.tickPlot.tck","D02","BLAN","BLAN_020","distributed","pastureHay",39.101651,-77.981855,"WGS84",20.1,159.0,0.1,,,"2019-06-21T15:45Z","BLAN.2019.25","BLAN_020.20190621","A00000069124","drag",163,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-3192-2230",,
"4e2b4492-c5d5-40d4-a16d-4b3d48e85333","BLAN_015.tickPlot.tck","D02","BLAN","BLAN_015","distributed","deciduousForest",39.088729,-77.955492,"WGS84",20.1,125.9,0.2,,,"2019-06-24T14:25Z","BLAN.2019.26","BLAN_015.20190624","A00000003295","drag",160,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0003-4806-3126",,
"0e906d7c-e66b-4ad8-a6e9-56e591601f6a","BLAN_012.tickPlot.tck","D02","BLAN","BLAN_012","distributed","deciduousForest",39.082719,-77.959590,"WGS84",20.2,134.9,0.2,,,"2019-06-24T15:44Z","BLAN.2019.26",,,"drag",160,"N",,,,,"NEON.DOC.014045vK",,,
