uid,namedLocation,siteID,domainID,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks,dataQF
"e81f1609-70e3-4582-92f4-d1df8a705dc2","HARV_006.tickPlot.tck","HARV","D01","HARV_006","2019-08-05T13:05Z","2019-12-13T17:00Z","HARV_006.20190805","HARV_006.20190805.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Nymph",8,"OK","95% ethanol","USNMENT981568",,"L. Beati","Georgia Southern University",,
"64251e3e-9876-4bf3-b30a-50c631f37692","HARV_006.tickPlot.tck","HARV","D01","HARV_006","2019-08-05T13:05Z","2020-02-04T17:00Z","HARV_006.20190805","HARV_006.20190805.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",75,"OK","95% ethanol","USNMENT981693",,"L. Beati","Georgia Southern University",,
"e3e6f659-803f-4486-8cb9-85704c2106ff","HARV_026.tickPlot.tck","HARV","D01","HARV_026","2019-08-05T15:01Z","2020-02-04T17:00Z","HARV_026.20190805","HARV_026.20190805.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",103,"OK","95% ethanol","USNMENT981702",,"L. Beati","Georgia Southern University",,
"2678dd91-0f6d-4f9d-b7c4-b2616b623cc2","HARV_026.tickPlot.tck","HARV","D01","HARV_026","2019-08-05T15:01Z","2019-12-13T17:00Z","HARV_026.20190805","HARV_026.20190805.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",1,"OK","95% ethanol","USNMENT981536",,"L. Beati","Georgia Southern University",,
"977c9850-a4c8-4e37-8aed-6bc3b2e7fb46","HARV_026.tickPlot.tck","HARV","D01","HARV_026","2019-08-05T15:01Z","2019-12-13T17:00Z","HARV_026.20190805","HARV_026.20190805.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Nymph",1,"OK","95% ethanol","USNMENT981579",,"L. Beati","Georgia Southern University",,
"6ac05558-a5c1-49eb-91b8-92792523b735","HARV_022.tickPlot.tck","HARV","D01","HARV_022","2019-08-05T17:27Z","2019-12-13T17:00Z","HARV_022.20190805","HARV_022.20190805.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",2,"OK","95% ethanol","USNMENT981532",,"L. Beati","Georgia Southern University",,
"e4db429e-a5d8-494c-a1be-a84d684c9b5f","HARV_022.tickPlot.tck","HARV","D01","HARV_022","2019-08-05T17:27Z","2020-02-04T17:00Z","HARV_022.20190805","HARV_022.20190805.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",26,"OK","95% ethanol","USNMENT981699",,"L. Beati","Georgia Southern University",,
"e5451074-e532-488d-b18c-c695b584e9fe","HARV_022.tickPlot.tck","HARV","D01","HARV_022","2019-08-05T17:27Z","2019-12-13T17:00Z","HARV_022.20190805","HARV_022.20190805.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Nymph",10,"OK","95% ethanol","USNMENT981573",,"L. Beati","Georgia Southern University",,
"9d9d1304-0105-4d83-837e-f1d28db1e813","HARV_001.tickPlot.tck","HARV","D01","HARV_001","2019-08-06T13:45Z","2019-12-13T17:00Z","HARV_001.20190806","HARV_001.20190806.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Nymph",9,"OK","95% ethanol","USNMENT981551",,"L. Beati","Georgia Southern University",,
"de3f322b-5782-4cfe-b277-206867cab7cf","HARV_001.tickPlot.tck","HARV","D01","HARV_001","2019-08-06T13:45Z","2020-02-04T17:00Z","HARV_001.20190806","HARV_001.20190806.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",4,"OK","95% ethanol","USNMENT981680",,"L. Beati","Georgia Southern University",,
