uid,namedLocation,siteID,domainID,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks,dataQF
"f8fce22b-38bd-46f8-b136-38ea0028546c","HARV_001.tickPlot.tck","HARV","D01","HARV_001","2018-04-23T15:59Z","2018-11-06T17:00Z","HARV_001.20180423","HARV_001.20180423.IXOSCA.F","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",1,"OK","90% ethanol","USNMENT01482657",,"Arianna Gibbs","Georgia Southern University",,
"49168bde-3934-4e00-afcd-c3b79ff5ff6e","HARV_026.tickPlot.tck","HARV","D01","HARV_026","2018-04-23T17:28Z","2018-11-15T17:00Z","HARV_026.20180423","HARV_026.20180423.IXOSCA.F","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",1,"OK","90% ethanol","USNMENT01482730",,"Arianna Gibbs","Georgia Southern University",,
"747f5892-eead-4b28-84e0-371b10f3add9","HARV_006.tickPlot.tck","HARV","D01","HARV_006","2018-04-23T18:09Z","2018-11-08T17:00Z","HARV_006.20180423","HARV_006.20180423.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",1,"OK","90% ethanol","USNMENT01482699",,"Arianna Gibbs","Georgia Southern University",,
"69637dd0-62e0-41fe-ba90-089a3e2a3332","HARV_006.tickPlot.tck","HARV","D01","HARV_006","2018-04-23T18:09Z","2018-11-08T17:00Z","HARV_006.20180423","HARV_006.20180423.IXOSCA.M","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",1,"OK","90% ethanol","USNMENT01482700",,"Arianna Gibbs","Georgia Southern University",,
"ac248016-7bd1-4053-952a-128c0aece7fc","HARV_002.tickPlot.tck","HARV","D01","HARV_002","2018-04-24T12:32Z","2018-11-06T17:00Z","HARV_002.20180424","HARV_002.20180424.IXOSCA.M","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",2,"OK","90% ethanol","USNMENT01482669",,"Arianna Gibbs","Georgia Southern University",,
"cca4d6a7-1f29-4fa4-9c5a-46f76c4d7c6e","HARV_002.tickPlot.tck","HARV","D01","HARV_002","2018-04-24T12:32Z","2018-11-06T17:00Z","HARV_002.20180424","HARV_002.20180424.IXOSCA.F","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",3,"OK","90% ethanol","USNMENT01482668",,"Arianna Gibbs","Georgia Southern University",,
