uid,namedLocation,siteID,domainID,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks,dataQF
"1f34a6bd-2838-45fb-91d0-6e1a1b5cd8ab","BLAN_020.tickPlot.tck","BLAN","D02","BLAN_020","2024-05-20T14:03Z","2024-12-18T17:00Z","BLAN_020.20240520","BLAN_020.20240520.HAELON.N","Haemaphysalis longicornis","HAELON","species","Ixodidae",,,,"Haemaphysalis",,"longicornis",,,"Egizi, A.M., et al. (2019). A pictorial key to differentiate the recently detected exotic Haemaphysalis longicornis Neumann, 1901 (Acari, Ixodidae) from native congeners in North America. ZooKeys 818, 117-128. doi: 10.3897/zookeys.818.30448","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,,"Nymph",29,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",,
"ae22256a-fc59-4268-bac7-7093fae04149","BLAN_020.tickPlot.tck","BLAN","D02","BLAN_020","2024-05-20T14:03Z","2024-12-18T17:00Z","BLAN_020.20240520","BLAN_020.20240520.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,"Say","Nymph",1,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",,
"cafb37c8-659c-47c2-9b26-2617d0ad01b1","BLAN_005.tickPlot.tck","BLAN","D02","BLAN_005","2024-05-20T17:28Z","2024-12-18T17:00Z","BLAN_005.20240520","BLAN_005.20240520.HAELON.N","Haemaphysalis longicornis","HAELON","species","Ixodidae",,,,"Haemaphysalis",,"longicornis",,,"Egizi, A.M., et al. (2019). A pictorial key to differentiate the recently detected exotic Haemaphysalis longicornis Neumann, 1901 (Acari, Ixodidae) from native congeners in North America. ZooKeys 818, 117-128. doi: 10.3897/zookeys.818.30448","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,,"Nymph",2,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",,
"ebcea753-3f6b-4e37-8613-14723c4ab3ec","BLAN_005.tickPlot.tck","BLAN","D02","BLAN_005","2024-05-20T17:28Z","2024-12-18T17:00Z","BLAN_005.20240520","BLAN_005.20240520.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,"Linnaeus","Nymph",10,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",,
"dafcb54c-e6d5-4fa8-99e0-3140c1940f21","BLAN_005.tickPlot.tck","BLAN","D02","BLAN_005","2024-05-20T17:28Z","2024-12-18T17:00Z","BLAN_005.20240520","BLAN_005.20240520.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,,"Larva",1,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",,
"58df1eff-eead-408b-9bf7-3105843d169c","BLAN_005.tickPlot.tck","BLAN","D02","BLAN_005","2024-05-20T17:28Z","2024-12-18T17:00Z","BLAN_005.20240520","BLAN_005.20240520.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,"Say","Nymph",21,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",,
"4a410b7b-c72d-4680-a077-79d3e691ce83","BLAN_015.tickPlot.tck","BLAN","D02","BLAN_015","2024-05-20T18:54Z","2024-12-18T17:00Z","BLAN_015.20240520","BLAN_015.20240520.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,"Linnaeus","Nymph",19,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",,
"3b3270db-1649-4f33-9dd4-b7e80309f750","BLAN_015.tickPlot.tck","BLAN","D02","BLAN_015","2024-05-20T18:54Z","2024-12-18T17:00Z","BLAN_015.20240520","BLAN_015.20240520.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,"Say","Nymph",7,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",,
"6110250d-bdd6-4b6b-8a05-6e99e95111f8","BLAN_012.tickPlot.tck","BLAN","D02","BLAN_012","2024-05-20T20:05Z","2024-12-18T17:00Z","BLAN_012.20240520","BLAN_012.20240520.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,"Say","Nymph",1,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",,
"6a5dfe40-0053-421b-88bf-4cdfe1805fce","BLAN_012.tickPlot.tck","BLAN","D02","BLAN_012","2024-05-20T20:05Z","2024-12-18T17:00Z","BLAN_012.20240520","BLAN_012.20240520.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,"Say","Male",1,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",,
