uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks,dataQF
"1aefd42f-09e9-4faa-ab3d-ce1c6d9eecff","SCBI_013.tickPlot.tck","D02","SCBI","SCBI_013","distributed","deciduousForest",38.873041,-78.163313,"WGS84",20.2,361.3,0.3,"location wet",,"2021-06-01T16:00Z","SCBI.2021.23",,,,,,,,,,"NEON.DOC.014045vK","0000-0002-0927-4409","Plot too wet",
"6fbfe413-e603-4b0b-8868-e898445d039e","SCBI_007.tickPlot.tck","D02","SCBI","SCBI_007","distributed","deciduousForest",38.886022,-78.129368,"WGS84",20.3,427.4,0.4,"location wet",,"2021-06-01T16:00Z","SCBI.2021.23",,,,,,,,,,"NEON.DOC.014045vK","0000-0002-0927-4409","Plot too wet",
"99782a40-0254-4174-8717-4be529a3e52f","SCBI_005.tickPlot.tck","D02","SCBI","SCBI_005","distributed","deciduousForest",38.901865,-78.161944,"WGS84",20.1,261.6,0.2,"OK",,"2021-06-07T14:53Z","SCBI.2021.23","SCBI_005.20210607","A00000161570","drag",115,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0001-8112-7529",,
"c3c3acad-25ab-4c47-bbcc-76b71f2b44f7","SCBI_006.tickPlot.tck","D02","SCBI","SCBI_006","distributed","pastureHay",38.897079,-78.150277,"WGS84",20.1,277.5,0.1,"OK",,"2021-06-07T17:31Z","SCBI.2021.23","SCBI_006.20210607","A00000069766","drag",160,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-4174-8512",,
"7dd513ad-ea34-4436-8f14-56b397e1143c","SCBI_014.tickPlot.tck","D02","SCBI","SCBI_014","distributed","deciduousForest",38.865740,-78.163120,"WGS84",20.4,361.9,0.5,"OK",,"2021-06-07T17:52Z","SCBI.2021.23","SCBI_014.20210607","A00000162747","drag",165,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-0927-4409",,
"4840483d-11ae-43fe-82c1-950c5e2c1377","SCBI_002.tickPlot.tck","D02","SCBI","SCBI_002","distributed","deciduousForest",38.893863,-78.142700,"WGS84",20.3,329.0,0.4,"OK",,"2021-06-07T18:33Z","SCBI.2021.23","SCBI_002.20210607","A00000162850","drag",159,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0003-4806-3126",,
"9eb67f5c-1649-4fc8-be3e-b25046cbb784","SCBI_002.tickPlot.tck","D02","SCBI","SCBI_002","distributed","deciduousForest",38.893863,-78.142700,"WGS84",20.3,329.0,0.4,"OK",,"2021-06-21T14:26Z","SCBI.2021.26","SCBI_002.20210621","A00000162742","drag",160,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-0927-4409",,
"86ff8746-bc08-4736-98d5-502fc478b9db","SCBI_014.tickPlot.tck","D02","SCBI","SCBI_014","distributed","deciduousForest",38.865740,-78.163120,"WGS84",20.4,361.9,0.5,"OK",,"2021-06-21T15:17Z","SCBI.2021.26","SCBI_014.20210621","A00000162755","drag",153,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-1775-3100",,
"19f271e1-c803-4b52-8a05-88c21d39dacb","SCBI_006.tickPlot.tck","D02","SCBI","SCBI_006","distributed","pastureHay",38.897079,-78.150277,"WGS84",20.1,277.5,0.1,"OK",,"2021-06-21T17:12Z","SCBI.2021.26","SCBI_006.20210621","A00000162764","drag",160,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0003-4806-3126",,
"a213d994-8693-433a-b514-fe9c0f8ffe89","SCBI_005.tickPlot.tck","D02","SCBI","SCBI_005","distributed","deciduousForest",38.901865,-78.161944,"WGS84",20.1,261.6,0.2,"OK",,"2021-06-21T17:21Z","SCBI.2021.26","SCBI_005.20210621","A00000162760","drag",80,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-0927-4409",,
"efba4879-133c-468f-8393-08de167ca5ba","SCBI_013.tickPlot.tck","D02","SCBI","SCBI_013","distributed","deciduousForest",38.873041,-78.163313,"WGS84",20.2,361.3,0.3,"OK",,"2021-06-21T18:21Z","SCBI.2021.26","SCBI_013.20210621","A00000162842","drag",160,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0003-4806-3126",,
"e2974f44-564a-4e80-9e77-058ac58feba2","SCBI_007.tickPlot.tck","D02","SCBI","SCBI_007","distributed","deciduousForest",38.886022,-78.129368,"WGS84",20.3,427.4,0.4,"OK",,"2021-06-23T17:51Z","SCBI.2021.26","SCBI_007.20210623","A00000162851","drag",120,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-4174-8512",,
