uid,namedLocation,siteID,domainID,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks,dataQF
"d78e67c1-b44f-437b-ac93-bc32170548c1","HARV_006.tickPlot.tck","HARV","D01","HARV_006","2017-08-01T12:29Z","2018-01-20T17:00Z","HARV_006.20170801","HARV_006.20170801.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Nymph",3,"OK","90% ethanol","USNMENT01358844","HARV_006.20170801.IXOSCA.N","Lorenza Beati","Georgia Southern University",,
"a62ca526-ea5f-4f30-ba5f-a916cd453e01","HARV_026.tickPlot.tck","HARV","D01","HARV_026","2017-08-01T13:35Z","2018-01-20T17:00Z","HARV_026.20170801","HARV_026.20170801.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Nymph",2,"OK","90% ethanol","USNMENT01358845","HARV_026.20170801.IXOSCA.N","Lorenza Beati","Georgia Southern University",,
"445edb8a-cca8-45a0-bfb7-ebc9eb611c10","HARV_022.tickPlot.tck","HARV","D01","HARV_022","2017-08-21T12:12Z","2018-01-20T17:00Z","HARV_022.20170821","HARV_022.20170821.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Nymph",3,"OK","90% ethanol","USNMENT01358839","HARV_022.20170821.IXOSCA.N","Lorenza Beati","Georgia Southern University",,
"51286005-3c45-4709-99b4-a2c5d3134396","HARV_006.tickPlot.tck","HARV","D01","HARV_006","2017-08-21T13:29Z","2017-10-21T16:00Z","HARV_006.20170821","HARV_006.20170821.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",39,"OK","90% ethanol","USNMENT01358842","HARV_006.20170821.L","Guy Hobbs","Georgia Southern University",,
"58b7c9ba-0934-42c6-8151-6e2191f218fc","HARV_026.tickPlot.tck","HARV","D01","HARV_026","2017-08-21T14:32Z","2017-10-21T16:00Z","HARV_026.20170821","HARV_026.20170821.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",29,"OK","90% ethanol","USNMENT01358843","HARV_026.20170821.L","Guy Hobbs","Georgia Southern University",,
"c8f38bca-017d-483f-9258-269ee1450770","HARV_001.tickPlot.tck","HARV","D01","HARV_001","2017-08-21T15:29Z","2018-01-20T17:00Z","HARV_001.20170821","HARV_001.20170821.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Nymph",2,"OK","90% ethanol","USNMENT01358841","HARV_001.20170821.IXOSCA.N","Lorenza Beati","Georgia Southern University",,
"faa0c289-7aef-4ae0-940a-bd85ee61e62b","HARV_001.tickPlot.tck","HARV","D01","HARV_001","2017-08-21T15:29Z","2017-10-21T16:00Z","HARV_001.20170821","HARV_001.20170821.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",13,"OK","90% ethanol","USNMENT01358840","HARV_001.20170821.L","Guy Hobbs","Georgia Southern University",,
"7e38d154-2847-41c1-a780-a0da631af3c4","HARV_004.tickPlot.tck","HARV","D01","HARV_004","2017-08-21T16:31Z","2017-10-21T16:00Z","HARV_004.20170821","HARV_004.20170821.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",6,"OK","90% ethanol","USNMENT01358836","HARV_004.20170821.L","Guy Hobbs","Georgia Southern University",,
"ebee356b-deb6-41b0-b0ad-0b6b0d747504","HARV_020.tickPlot.tck","HARV","D01","HARV_020","2017-08-21T17:30Z","2017-10-21T16:00Z","HARV_020.20170821","HARV_020.20170821.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",1,"OK","90% ethanol","USNMENT01358837","HARV_020.20170821.L","Guy Hobbs","Georgia Southern University",,
"eef983df-cfcf-452a-a566-8d33ec19930d","HARV_020.tickPlot.tck","HARV","D01","HARV_020","2017-08-21T17:30Z","2018-01-20T17:00Z","HARV_020.20170821","HARV_020.20170821.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Nymph",1,"OK","90% ethanol","USNMENT01358838","HARV_020.20170821.IXOSCA.N","Lorenza Beati","Georgia Southern University",,
