uid,namedLocation,siteID,domainID,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks,dataQF
"7c031237-7b96-4dd6-945e-94db497a65f0","SCBI_013.tickPlot.tck","SCBI","D02","SCBI_013","2015-08-17T13:52Z","2016-09-21T16:00Z","SCBI_013.20150817","SCBI_013.20150817.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",47,"OK","95% ethanol","USNMENT00865238",,"L. Beati","Georgia Southern University",,
"9ef43861-2a88-4dca-9bf5-99cf470799e1","SCBI_013.tickPlot.tck","SCBI","D02","SCBI_013","2015-08-17T13:52Z","2016-09-16T16:00Z","SCBI_013.20150817","SCBI_013.20150817.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",11,"OK","90% ethanol","USNMENT00865239",,"L. Beati","Georgia Southern University",,
"62696328-7079-4ba0-a985-2b30706e1f2a","SCBI_039.tickPlot.tck","SCBI","D02","SCBI_039","2015-08-17T15:09Z","2016-09-21T16:00Z","SCBI_039.20150817","SCBI_039.20150817.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",5,"OK","95% ethanol","USNMENT00865199",,"L. Beati","Georgia Southern University",,
"6cfc90f3-f749-4d3a-837d-b751caf32130","SCBI_039.tickPlot.tck","SCBI","D02","SCBI_039","2015-08-17T15:09Z","2016-09-12T16:00Z","SCBI_039.20150817","SCBI_039.20150817.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",1,"OK","90% ethanol","USNMENT00865198",,"L. Beati","Georgia Southern University",,
