uid,namedLocation,siteID,domainID,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks,dataQF
"611f7cd3-b97e-4633-ac00-49413725c2aa","SCBI_007.tickPlot.tck","SCBI","D02","SCBI_007","2018-09-19T16:23Z","2018-11-03T16:00Z","SCBI_007.20180919","SCBI_007.20180919.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",7,"OK","90% ethanol","USNMENT01482636",,"Arianna Gibbs","Georgia Southern University",,
"5ebd7e6f-9323-41bd-a46b-7be8df3ee645","SCBI_006.tickPlot.tck","SCBI","D02","SCBI_006","2018-09-19T17:31Z","2018-11-03T16:00Z","SCBI_006.20180919","SCBI_006.20180919.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",1,"OK","90% ethanol","USNMENT01482632",,"Arianna Gibbs","Georgia Southern University",,
"cdd9a4b7-3520-4270-a0bb-b6f8a64d101d","SCBI_013.tickPlot.tck","SCBI","D02","SCBI_013","2018-09-19T18:25Z","2018-11-03T16:00Z","SCBI_013.20180919","SCBI_013.20180919.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",3,"OK","90% ethanol","USNMENT01482635",,"Arianna Gibbs","Georgia Southern University",,
"dfdc1c14-f67f-4e7a-ad95-2f90d663c90d","SCBI_002.tickPlot.tck","SCBI","D02","SCBI_002","2018-09-19T18:33Z","2018-11-15T17:00Z","SCBI_002.20180919","SCBI_002.20180919.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Nymph",1,"OK","90% ethanol","USNMENT01482633",,"Lorenza Beati","Georgia Southern University",,
"61e51d9e-ca5f-4b95-a48e-6f7c22c9f1a9","SCBI_039.tickPlot.tck","SCBI","D02","SCBI_039","2018-09-20T13:00Z","2018-11-10T17:00Z","SCBI_039.20180920","SCBI_039.20180920.HAELON.N","Haemaphysalis longicornis","HAELON","species","Ixodidae",,,,"Haemaphysalis",,"longicornis",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Nymph",1,"OK","90% ethanol","USNMENT01482639",,"Lorenza Beati","Georgia Southern University",,
"64f03f78-8a24-4c2c-b3af-7435b682c827","SCBI_039.tickPlot.tck","SCBI","D02","SCBI_039","2018-09-20T13:00Z","2018-11-03T16:00Z","SCBI_039.20180920","SCBI_039.20180920.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",43,"OK","90% ethanol","USNMENT01482640",,"Arianna Gibbs","Georgia Southern University",,
