uid,namedLocation,siteID,domainID,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks,dataQF
"c2ffc08e-8aa4-41fc-8ae9-cee95ddb66fa","SCBI_014.tickPlot.tck","SCBI","D02","SCBI_014","2020-09-14T17:21Z","2020-12-28T17:00Z","SCBI_014.20200914","SCBI_014.20200914.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",1,"OK","95% ethanol","USNMENT1512718",,"L. Beati","Georgia Southern University",,
"0b3533a8-3bc2-47d2-9d08-1f02a5b503e8","SCBI_013.tickPlot.tck","SCBI","D02","SCBI_013","2020-09-14T18:30Z","2020-12-28T17:00Z","SCBI_013.20200914","SCBI_013.20200914.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",107,"OK","95% ethanol","USNMENT1512727",,"L. Beati","Georgia Southern University",,
"16901a28-e298-4bef-a689-c13c948895d9","SCBI_002.tickPlot.tck","SCBI","D02","SCBI_002","2020-09-14T18:52Z","2020-12-28T17:00Z","SCBI_002.20200914","SCBI_002.20200914.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",12,"OK","95% ethanol","USNMENT1512703",,"L. Beati","Georgia Southern University",,
"1e2d2e9d-0c5c-410a-a996-d97826390b54","SCBI_007.tickPlot.tck","SCBI","D02","SCBI_007","2020-09-15T18:29Z","2020-12-28T17:00Z","SCBI_007.20200915","SCBI_007.20200915.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",118,"OK","95% ethanol","USNMENT1512693",,"L. Beati","Georgia Southern University",,
