uid,namedLocation,siteID,domainID,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks,dataQF
"da2282e3-0bc8-45c8-a03a-837dbc3a627e","SCBI_002.tickPlot.tck","SCBI","D02","SCBI_002","2020-06-22T12:52Z","2020-12-28T17:00Z","SCBI_002.20200622","SCBI_002.20200622.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",1,"OK","95% ethanol","USNMENT1512776",,"L. Beati","Georgia Southern University",,
"bffd3886-20d3-49f8-930b-b29b96fa2a16","SCBI_013.tickPlot.tck","SCBI","D02","SCBI_013","2020-06-22T14:18Z","2020-12-28T17:00Z","SCBI_013.20200622","SCBI_013.20200622.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",3,"OK","95% ethanol","USNMENT1512772",,"L. Beati","Georgia Southern University",,
"8ffbaa91-a113-4738-b494-b326e901e30f","SCBI_013.tickPlot.tck","SCBI","D02","SCBI_013","2020-06-22T14:18Z","2020-12-28T17:00Z","SCBI_013.20200622","SCBI_013.20200622.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Nymph",4,"OK","95% ethanol","USNMENT1512771",,"L. Beati","Georgia Southern University",,
"025dab11-2aa8-4974-8765-a50788824bf7","SCBI_007.tickPlot.tck","SCBI","D02","SCBI_007","2020-06-22T16:33Z","2020-12-28T17:00Z","SCBI_007.20200622","SCBI_007.20200622.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",1,"OK","95% ethanol","USNMENT1512770",,"L. Beati","Georgia Southern University",,
