uid,namedLocation,siteID,domainID,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks,dataQF
"b4173f0b-62c7-4cbb-983d-61ede5ee9287","HARV_022.tickPlot.tck","HARV","D01","HARV_022","2018-05-14T15:20Z","2018-11-08T17:00Z","HARV_022.20180514","HARV_022.20180514.IXOSCA.M","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",1,"OK","90% ethanol","USNMENT01482713",,"Arianna Gibbs","Georgia Southern University",,
"14e394b3-64f2-47a6-bd45-c0506d4a9ccb","HARV_022.tickPlot.tck","HARV","D01","HARV_022","2018-05-14T15:20Z","2018-11-18T17:00Z","HARV_022.20180514","HARV_022.20180514.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Nymph",3,"OK","90% ethanol","USNMENT01482714",,"Lorenza Beati","Georgia Southern University",,
"8caf685d-c295-4db2-a73f-b21df912fdf1","HARV_006.tickPlot.tck","HARV","D01","HARV_006","2018-05-14T16:55Z","2018-11-08T17:00Z","HARV_006.20180514","HARV_006.20180514.IXOSCA.F","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",1,"OK","90% ethanol","USNMENT01482702",,"Arianna Gibbs","Georgia Southern University",,
"ba5a544c-ff07-4392-89bd-47dc6f7ac5e6","HARV_006.tickPlot.tck","HARV","D01","HARV_006","2018-05-14T16:55Z","2018-11-08T17:00Z","HARV_006.20180514","HARV_006.20180514.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",1,"OK","90% ethanol","USNMENT01482701",,"Arianna Gibbs","Georgia Southern University",,
"fa8bcc17-c293-49aa-9711-1f35ed8cecc1","HARV_026.tickPlot.tck","HARV","D01","HARV_026","2018-05-14T17:44Z","2018-11-15T17:00Z","HARV_026.20180514","HARV_026.20180514.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",1,"OK","90% ethanol","USNMENT01482742",,"Arianna Gibbs","Georgia Southern University",,
"2f0bea07-5424-4f1b-b503-916ffcd27166","HARV_026.tickPlot.tck","HARV","D01","HARV_026","2018-05-14T17:44Z","2018-11-15T17:00Z","HARV_026.20180514","HARV_026.20180514.IXOSCA.F","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",1,"OK","90% ethanol","USNMENT01482743",,"Arianna Gibbs","Georgia Southern University",,
"80bda77c-22a1-4fd6-b7b3-20411433fc02","HARV_001.tickPlot.tck","HARV","D01","HARV_001","2018-05-14T18:39Z","2018-11-06T17:00Z","HARV_001.20180514","HARV_001.20180514.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",1,"OK","90% ethanol","USNMENT01482658",,"Arianna Gibbs","Georgia Southern University",,
"5aafa843-04f4-4edc-9487-34571573cfc3","HARV_004.tickPlot.tck","HARV","D01","HARV_004","2018-05-15T15:14Z","2018-11-08T17:00Z","HARV_004.20180515","HARV_004.20180515.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",2,"OK","90% ethanol","USNMENT01482689",,"Arianna Gibbs","Georgia Southern University",,
"c22825b8-e884-4d69-9a2b-1b22122da496","HARV_004.tickPlot.tck","HARV","D01","HARV_004","2018-05-15T15:14Z","2018-11-08T17:00Z","HARV_004.20180515","HARV_004.20180515.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",1,"OK","90% ethanol","USNMENT01482690",,"Arianna Gibbs","Georgia Southern University",,
"54170b9d-0941-4800-ba28-734d3dd905d1","HARV_002.tickPlot.tck","HARV","D01","HARV_002","2018-05-16T19:26Z","2018-11-06T17:00Z","HARV_002.20180516","HARV_002.20180516.IXOSCA.M","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",1,"OK","90% ethanol","USNMENT01482670",,"Arianna Gibbs","Georgia Southern University",,
"dca59ceb-ea8f-4f9b-9f93-8af353126f30","HARV_002.tickPlot.tck","HARV","D01","HARV_002","2018-05-16T19:26Z","2018-11-06T17:00Z","HARV_002.20180516","HARV_002.20180516.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",1,"OK","90% ethanol","USNMENT01482672",,"Arianna Gibbs","Georgia Southern University",,
"2da12806-b72f-4802-98a7-f3bce3d8e20f","HARV_002.tickPlot.tck","HARV","D01","HARV_002","2018-05-16T19:26Z","2018-11-06T17:00Z","HARV_002.20180516","HARV_002.20180516.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",1,"OK","90% ethanol","USNMENT01482671",,"Arianna Gibbs","Georgia Southern University",,
