uid,namedLocation,siteID,domainID,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks,dataQF
"c2a2c99c-53d0-4a14-8799-f5f99d9192ef","SCBI_014.tickPlot.tck","SCBI","D02","SCBI_014","2023-09-11T14:56Z","2024-02-05T17:00Z","SCBI_014.20230911","SCBI_014.20230911.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2021.pdf",,,"Larva",26,"OK","95% ethanol","USNMENT1510875",,"L. Beati","Georgia Southern University",,
"10fd28af-e6e9-42f2-bb45-2fa5d0d6a2a3","SCBI_014.tickPlot.tck","SCBI","D02","SCBI_014","2023-09-11T14:56Z","2024-02-05T17:00Z","SCBI_014.20230911","SCBI_014.20230911.HAELON.N","Haemaphysalis longicornis","HAELON","species","Ixodidae",,,,"Haemaphysalis",,"longicornis",,,"Egizi, A.M., et al. (2019). A pictorial key to differentiate the recently detected exotic Haemaphysalis longicornis Neumann, 1901 (Acari, Ixodidae) from native congeners in North America. ZooKeys 818, 117-128. doi: 10.3897/zookeys.818.30448","GSU_tickIdentification_SOP_2021.pdf",,,"Nymph",1,"OK","95% ethanol","USNMENT1510889",,"L. Beati","Georgia Southern University",,
"556e6e1d-6d28-4267-a05f-7c03f3d4dd32","SCBI_007.tickPlot.tck","SCBI","D02","SCBI_007","2023-09-11T15:23Z","2024-02-05T17:00Z","SCBI_007.20230911","SCBI_007.20230911.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2021.pdf",,,"Larva",4,"OK","95% ethanol","USNMENT1510878",,"L. Beati","Georgia Southern University",,
"6c1cac6f-1d8b-4165-897b-816669b884d7","SCBI_008.tickPlot.tck","SCBI","D02","SCBI_008","2023-09-11T16:56Z","2024-02-05T17:00Z","SCBI_008.20230911","SCBI_008.20230911.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2021.pdf",,,"Larva",14,"OK","95% ethanol","USNMENT1510879",,"L. Beati","Georgia Southern University",,
"fd7b90e9-6bdf-4c9d-9ae8-5fa9ee0c0f8e","SCBI_008.tickPlot.tck","SCBI","D02","SCBI_008","2023-09-11T16:56Z","2024-02-05T17:00Z","SCBI_008.20230911","SCBI_008.20230911.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Nymph",1,"OK","95% ethanol","USNMENT1510910",,"L. Beati","Georgia Southern University",,
"110ac159-bfa9-4eb6-b747-9b4069f82ac4","SCBI_006.tickPlot.tck","SCBI","D02","SCBI_006","2023-09-11T17:06Z","2024-02-05T17:00Z","SCBI_006.20230911","SCBI_006.20230911.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2021.pdf",,,"Larva",36,"OK","95% ethanol","USNMENT1510911",,"L. Beati","Georgia Southern University",,
"745f7208-b02f-4574-80de-dbf11b5dbe36","SCBI_013.tickPlot.tck","SCBI","D02","SCBI_013","2023-09-11T18:22Z","2024-02-05T17:00Z","SCBI_013.20230911","SCBI_013.20230911.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2021.pdf",,,"Larva",81,"OK","95% ethanol","USNMENT1510865",,"L. Beati","Georgia Southern University",,
"34969442-e4e2-4958-9d08-4e33bba4166b","SCBI_002.tickPlot.tck","SCBI","D02","SCBI_002","2023-09-11T18:47Z","2024-02-05T17:00Z","SCBI_002.20230911","SCBI_002.20230911.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Nymph",1,"OK","95% ethanol","USNMENT1510868",,"L. Beati","Georgia Southern University",,
"caf18d42-f893-4d55-88ba-01d22f6cc8b9","SCBI_002.tickPlot.tck","SCBI","D02","SCBI_002","2023-09-11T18:47Z","2024-02-05T17:00Z","SCBI_002.20230911","SCBI_002.20230911.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2021.pdf",,,"Larva",56,"OK","95% ethanol","USNMENT1510908",,"L. Beati","Georgia Southern University",,
