uid,namedLocation,siteID,domainID,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks,dataQF
"2f294206-d838-4924-aa9e-7f5887f0e2a8","SCBI_005.tickPlot.tck","SCBI","D02","SCBI_005","2019-08-05T17:02Z","2020-01-27T17:00Z","SCBI_005.20190805","SCBI_005.20190805.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",2,"OK","95% ethanol","USNMENT1512282",,"L. Beati","Georgia Southern University",,
"17e73218-8763-4f29-a06d-0e75fa08fb5f","SCBI_005.tickPlot.tck","SCBI","D02","SCBI_005","2019-08-05T17:02Z","2019-12-13T17:00Z","SCBI_005.20190805","SCBI_005.20190805.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",2,"OK","95% ethanol","USNMENT1512480",,"L. Beati","Georgia Southern University",,
"d7d91487-245d-4f2c-9520-169918f7f34e","SCBI_006.tickPlot.tck","SCBI","D02","SCBI_006","2019-08-19T16:53Z","2020-01-27T17:00Z","SCBI_006.20190819","SCBI_006.20190819.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",82,"OK","95% ethanol","USNMENT1512319",,"L. Beati","Georgia Southern University",,
"a54acf67-c4bf-4dec-9f13-4ce315a246be","SCBI_007.tickPlot.tck","SCBI","D02","SCBI_007","2019-08-19T17:07Z","2019-12-13T17:00Z","SCBI_007.20190819","SCBI_007.20190819.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",1,"OK","95% ethanol","USNMENT1512457",,"L. Beati","Georgia Southern University",,
"6221a2e4-9bd9-47e4-9740-3a9d28d1b4ce","SCBI_007.tickPlot.tck","SCBI","D02","SCBI_007","2019-08-19T17:07Z","2020-01-27T17:00Z","SCBI_007.20190819","SCBI_007.20190819.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",78,"OK","95% ethanol","USNMENT1512338",,"L. Beati","Georgia Southern University",,
"f7eed662-2091-44d9-909e-b0ab3f964dae","SCBI_002.tickPlot.tck","SCBI","D02","SCBI_002","2019-08-19T18:06Z","2020-01-27T17:00Z","SCBI_002.20190819","SCBI_002.20190819.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",71,"OK","95% ethanol","USNMENT1512345",,"L. Beati","Georgia Southern University",,
"aa4f7cfe-dedd-41fd-87f5-f425c3d82f32","SCBI_014.tickPlot.tck","SCBI","D02","SCBI_014","2019-08-19T18:27Z","2019-12-13T17:00Z","SCBI_014.20190819","SCBI_014.20190819.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",1,"OK","95% ethanol","USNMENT1512453",,"L. Beati","Georgia Southern University",,
"36700fbe-d250-47f9-99d0-5da62f907794","SCBI_014.tickPlot.tck","SCBI","D02","SCBI_014","2019-08-19T18:27Z","2020-01-30T17:00Z","SCBI_014.20190819","SCBI_014.20190819.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",218,"OK","95% ethanol","USNMENT1512312",,"L. Beati","Georgia Southern University",,
"531a455a-b46c-457e-a7b2-a0a4e8866375","SCBI_013.tickPlot.tck","SCBI","D02","SCBI_013","2019-08-19T19:40Z","2020-01-27T17:00Z","SCBI_013.20190819","SCBI_013.20190819.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",96,"OK","95% ethanol","USNMENT1512335",,"L. Beati","Georgia Southern University",,
"cd4b739c-9fd7-4653-85d2-b369e597e53d","SCBI_005.tickPlot.tck","SCBI","D02","SCBI_005","2019-08-20T18:18Z","2020-01-27T17:00Z","SCBI_005.20190820","SCBI_005.20190820.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",1,"OK","95% ethanol","USNMENT1512310",,"L. Beati","Georgia Southern University",,
